path,category,label_index,region
..\data\processed\fer_forge\fer_forge_0130.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0131.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0132.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0133.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0134.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0135.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0136.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0137.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0138.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0139.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0140.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0141.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0142.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0143.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0144.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0145.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0146.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0147.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0148.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0149.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0150.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0151.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0152.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0153.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0154.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0155.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0156.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0157.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0158.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0159.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0160.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0161.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0162.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0163.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0164.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0165.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0166.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0167.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0168.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0169.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0170.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0171.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0172.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0173.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0174.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0175.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0176.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0177.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0178.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0179.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0180.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0181.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0182.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0183.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0184.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0185.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0186.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0187.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0188.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0189.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0190.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0191.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0192.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0193.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0194.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0195.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0196.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0197.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0198.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0199.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0200.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0201.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0202.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0203.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0204.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0205.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0206.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0207.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0208.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0209.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0210.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0211.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0212.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0213.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0214.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0215.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0216.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0217.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0218.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0219.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0220.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0221.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0222.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0223.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0224.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0225.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0226.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0227.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0228.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0229.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0230.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0231.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0232.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0233.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0234.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0235.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0236.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0237.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0238.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0239.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0240.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0241.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0242.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0243.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0244.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0245.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0246.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0247.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0248.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0249.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0250.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0251.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0252.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0253.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0254.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0255.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0256.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0257.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0258.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0259.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0260.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0261.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0262.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0263.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0264.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0265.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0266.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0267.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0268.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0269.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0270.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0271.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0272.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0273.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0274.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0275.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0276.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0277.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0278.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0279.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0280.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0281.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0282.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0283.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0284.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0285.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0286.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0287.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0288.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0289.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0290.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0291.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0292.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0293.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0294.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0295.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0296.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0297.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0298.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0299.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0300.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0301.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0302.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0303.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0304.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0305.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0306.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0307.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0308.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0309.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0310.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0311.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0312.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0313.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0314.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0315.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0316.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0317.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0318.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0319.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0320.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0321.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0322.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0323.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0324.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0325.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0326.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0327.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0328.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0329.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0330.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0331.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0332.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0333.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0334.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0335.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0336.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0337.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0338.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0339.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0340.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0341.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0342.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0343.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0344.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0345.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0346.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0347.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0348.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0349.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0350.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0351.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0352.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0353.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0354.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0355.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0356.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0357.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0358.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0359.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0360.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0361.jpg,fer_forge,5,Kairouan
..\data\processed\fer_forge\fer_forge_0362.jpg,fer_forge,5,Kairouan
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0000.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0001.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0002.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0003.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0004.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0005.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0006.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0007.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0008.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0009.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0010.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0011.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0012.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0013.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0014.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0015.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0016.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0017.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0018.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0019.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0020.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0021.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0022.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0023.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0024.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0025.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0026.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0027.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0028.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0029.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0030.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0031.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0032.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0033.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0034.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0035.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0036.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0037.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0038.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0039.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0040.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0041.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0042.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0043.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0044.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0045.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0046.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0047.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0048.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0049.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0050.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0051.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0052.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0053.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0054.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0055.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0056.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0057.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0058.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0059.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0060.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0061.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0062.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0063.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0064.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0065.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0066.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0067.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0068.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0069.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0070.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0071.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0072.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0073.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0074.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0075.jpg,maroquinerie_tunisienne,6,Tunis
..\data\processed\maroquinerie_tunisienne\maroquinerie_tunisienne_0076.jpg,maroquinerie_tunisienne,6,Tunis
